timestamp,reconstruction_error,actual_fault,predicted_fault
136,0.35818683786569466,0,0
137,0.354123334192029,0,0
138,0.35374615354964006,0,0
139,0.358242367540692,0,0
140,0.3598322265937664,0,0
141,0.36007183928755243,0,0
142,0.35888046132652446,0,0
143,0.35862297822641276,0,0
144,0.36285779793324763,0,0
145,0.36564867240379595,0,0
146,0.36831969954047067,0,0
147,0.3717459798218059,0,0
148,0.37973859792928427,0,0
149,0.3885565274126975,0,0
150,0.3916061044539223,0,0
151,0.4019124922003534,0,0
152,0.40914674967158815,0,0
153,0.4161807919970234,0,0
154,0.4301385794721835,0,0
155,0.4366541075543702,0,0
156,0.4394880646491592,0,0
157,0.44512045637694153,0,0
158,0.44511074813702944,0,0
159,0.45089188284471154,0,0
160,0.4536384798116889,0,0
161,0.4500947877047363,1,0
162,0.46147569331423444,0,0
163,0.4658679522201985,0,0
164,0.47084850618540947,1,0
165,0.4914397310596774,0,1
166,0.49722847309665524,0,1
167,0.5013034942096459,0,1
168,0.507385269574714,1,1
169,0.5321984213735074,0,1
170,0.5486285671430565,0,1
171,0.557440657314663,0,1
172,0.5610651734487655,0,1
173,0.5518331653455919,0,1
174,0.5444696115608155,0,1
175,0.5362264423171996,0,1
176,0.5374502723329386,0,1
177,0.5344940064610259,0,1
178,0.5359295537143817,0,1
179,0.5355126877813218,0,1
180,0.5373389486120179,0,1
181,0.529490443799137,0,1
182,0.5290378485936049,0,1
183,0.5268800911375152,0,1
184,0.5160527568063601,0,1
185,0.5100698559152187,0,1
186,0.502453217372209,0,1
187,0.4925509889143081,0,1
188,0.4903367225661461,0,1
189,0.47332088158497826,0,0
190,0.46438649833943574,0,0
191,0.4542382920464021,0,0
192,0.42701990045346144,0,0
193,0.41975370221644415,0,0
194,0.40939684172544105,0,0
195,0.38984716157167415,0,0
196,0.384102629090577,0,0
197,0.3819894960298912,0,0
198,0.3800157518989522,0,0
199,0.36349612346517024,0,0
200,0.3652481271217887,0,0
201,0.36327114930686843,0,0
202,0.3621699706626067,0,0
203,0.36732658209047436,0,0
204,0.3627329909266568,0,0
205,0.3621078878897844,0,0
206,0.361184905860371,0,0
207,0.3657842314920939,0,0
208,0.3692964127762791,0,0
209,0.37001246209387323,0,0
210,0.3723516922137329,0,0
211,0.3851684201088021,0,0
212,0.39449902967972666,0,0
213,0.40158102921563665,0,0
214,0.40987276327426825,1,0
215,0.428556932837768,0,0
216,0.43789834473867884,0,0
217,0.43949971416246486,0,0
218,0.44419246265944556,0,0
219,0.4433466360646884,0,0
220,0.4412288858766202,0,0
221,0.4499356846865032,0,0
222,0.45076527713418846,0,0
223,0.45137561631294215,0,0
224,0.45091152646334254,0,0
225,0.4507153581744814,0,0
226,0.45506737283516,0,0
227,0.4534470803095215,0,0
228,0.45239197194856373,0,0
229,0.45052936332814403,0,0
230,0.4475882831228664,0,0
231,0.4476776011891797,0,0
232,0.45200638544852023,0,0
233,0.45653368065374694,0,0
234,0.4619055682023527,0,0
235,0.4694291387042226,0,0
236,0.47680933715114204,0,0
237,0.4836403271721733,0,0
238,0.48589017278194124,0,1
239,0.49541446925425825,0,1
240,0.49738597820056785,0,1
241,0.4988257324144567,0,1
242,0.4929280792882659,0,1
243,0.49225591562299953,0,1
244,0.49189419590142175,0,1
245,0.4763539271285964,0,0
246,0.47055951997826156,0,0
247,0.47204837242870673,0,0
248,0.46415806620890954,0,0
249,0.4695447534008197,0,0
250,0.47001965830826464,0,0
251,0.46038246587079734,0,0
252,0.45764086261355114,0,0
253,0.4537151115598463,0,0
254,0.4617454153710797,0,0
255,0.47091977740571805,0,0
256,0.4681528715385221,0,0
257,0.46533955676533684,0,0
258,0.464438688724891,0,0
259,0.46182352185932524,0,0
260,0.4577294686743286,0,0
261,0.4540619770525949,0,0
262,0.44285953894095803,0,0
263,0.43670287485249454,0,0
264,0.43036046852557,0,0
265,0.42843041689304634,0,0
266,0.4199987654917543,0,0
267,0.41173635485349536,0,0
268,0.41610576154394946,0,0
269,0.4109650058255117,0,0
270,0.41005915520500336,0,0
271,0.40380800752104307,0,0
272,0.40359213216980383,0,0
273,0.40596592553479716,0,0
274,0.40513846330051106,0,0
275,0.406917696051027,0,0
276,0.4104479219153426,1,0
277,0.4196811654942569,0,0
278,0.41739795900172666,0,0
279,0.40674662898839337,0,0
280,0.3997204126071133,0,0
281,0.39637695109831833,0,0
282,0.3859757671841202,0,0
283,0.38228235204487215,0,0
284,0.38003937927241144,0,0
285,0.3768001174670254,0,0
286,0.37028159270915056,0,0
287,0.37379038537819465,0,0
288,0.37257106115551064,0,0
289,0.370656885151388,0,0
290,0.37010184353861714,0,0
291,0.3665287122829012,0,0
292,0.37943300861262197,0,0
293,0.38109711772044635,0,0
294,0.39117287058529654,0,0
295,0.3887484492486478,0,0
296,0.3939492072727851,0,0
297,0.40019676717687985,0,0
298,0.3985908227799432,0,0
299,0.3949961917024096,0,0
300,0.3932010987441525,0,0
301,0.39348896142995815,0,0
302,0.4041895663037148,0,0
303,0.4160503431377942,0,0
304,0.42694125257622784,0,0
305,0.4540517886501947,0,0
306,0.46606976372632836,0,0
307,0.4608143511608244,0,0
308,0.4685129765952212,0,0
309,0.4695183590623477,0,0
310,0.4692551944326559,0,0
311,0.46546989691315704,0,0
312,0.4615721059454613,0,0
313,0.45431821806883504,0,0
314,0.45085704023675566,0,0
315,0.4468381758947609,0,0
316,0.44911488575539554,0,0
317,0.4531185567521325,0,0
318,0.4545651304634445,0,0
319,0.4548130590273704,0,0
320,0.45402113974857594,0,0
321,0.45616201459026945,0,0
322,0.4500272667957102,0,0
323,0.44872517941786794,0,0
324,0.44174913007975125,0,0
325,0.4360212565193041,0,0
326,0.43365734233580405,1,0
327,0.45701886592252594,0,0
328,0.4537823911094977,0,0
329,0.4557979544148079,0,0
330,0.4545265926051523,0,0
331,0.4564250034435018,0,0
332,0.453932575906212,0,0
333,0.4573699795444749,0,0
334,0.4635787412299055,0,0
335,0.4581193001946176,0,0
336,0.4540914447137342,0,0
337,0.4479757713973853,0,0
338,0.4394220456219407,0,0
339,0.4381531735379547,0,0
340,0.42802783912968256,0,0
341,0.42096269632584327,0,0
342,0.4234621170839167,0,0
343,0.42384598789269473,0,0
344,0.42798577746029,0,0
345,0.4273852405880821,0,0
346,0.42879079718219276,0,0
347,0.4266929930062327,0,0
348,0.4244159367185264,0,0
349,0.4215646548782245,0,0
350,0.4186834294704599,0,0
351,0.41595383688800536,0,0
352,0.4250156066072879,0,0
353,0.4319769230590047,0,0
354,0.43427458098426946,0,0
355,0.44413024343661706,0,0
356,0.4466080463659059,0,0
357,0.43264086857852596,0,0
358,0.4383692444741741,0,0
359,0.4399156260365655,0,0
360,0.4389848301658782,0,0
361,0.4337074905592758,0,0
362,0.42580513234799217,0,0
363,0.4201153774637707,0,0
364,0.4136055014648311,0,0
365,0.40822703130432575,0,0
366,0.4027474725261893,0,0
367,0.4052068525815575,1,0
368,0.4435340229063568,0,0
369,0.4514151798650059,0,0
370,0.46096536387247905,0,0
371,0.4704322302490837,0,0
372,0.47454144716279584,0,0
373,0.4846360724013358,0,1
374,0.474670018905683,0,0
375,0.4740573837831533,0,0
376,0.47117635716802353,0,0
377,0.4717123730316411,0,0
378,0.47853809636899713,0,0
379,0.4851532385560876,0,1
380,0.4853074577865813,0,1
381,0.4883344433551984,0,1
382,0.48784101284669884,0,1
383,0.48726457384242483,0,1
384,0.4979973227628296,0,1
385,0.49475727534296476,0,1
386,0.5012254890478982,0,1
387,0.5088043151957627,0,1
388,0.5148947246095417,0,1
389,0.5198488872331845,0,1
390,0.5150863970260053,0,1
391,0.5136009070131056,0,1
392,0.5167814106551604,0,1
393,0.5164224490776699,0,1
394,0.5180633596613858,0,1
395,0.5247753819210007,0,1
396,0.5297181852428549,0,1
397,0.5377558994103253,0,1
398,0.5159857236903341,0,1
399,0.5094070728087482,0,1
400,0.5141884740512491,0,1
401,0.5116880184912386,0,1
402,0.49985814803354334,0,1
403,0.48738509675656777,0,1
404,0.4831010776992541,0,0
405,0.47466468493453634,0,0
406,0.4672155625415859,1,0
407,0.4778380990243476,0,0
408,0.47357586917654315,0,0
409,0.46392029243839356,0,0
410,0.46899179233072374,0,0
411,0.4697802207632795,0,0
412,0.4701218930738244,0,0
413,0.47144033145704095,0,0
414,0.4742899245030067,0,0
415,0.476164972124265,0,0
416,0.4900592206782613,0,1
417,0.4976800863767033,0,1
418,0.501018957760934,0,1
419,0.5065060892717254,0,1
420,0.5072932181139088,0,1
421,0.5082351975688792,0,1
422,0.5012633356348393,0,1
423,0.4999355589225526,0,1
424,0.49868545175467655,0,1
425,0.4945803694301667,0,1
426,0.4924866682632893,0,1
427,0.4879533175617295,0,1
428,0.4821694997082436,0,0
429,0.48304951655240064,0,0
430,0.4730148384546308,0,0
431,0.4600405763139042,0,0
432,0.45241183806659185,0,0
433,0.439007421829758,0,0
434,0.43406697899009444,0,0
435,0.4258235645813576,0,0
436,0.4123755347199299,0,0
437,0.38311998673222886,0,0
438,0.3745303997996687,0,0
439,0.37539213143815764,0,0
440,0.370137246000362,0,0
441,0.36775734574444147,0,0
442,0.3685907029379539,0,0
443,0.3660977227412165,0,0
444,0.3604085842112366,0,0
445,0.3637554762107841,0,0
446,0.3647798964638516,0,0
447,0.3630296513616462,0,0
448,0.37239348498066926,0,0
449,0.3731559676851464,0,0
450,0.37492230159964385,0,0
451,0.37979572945939327,0,0
452,0.38251918313959077,0,0
453,0.3857540646091197,0,0
454,0.3880619610069707,0,0
455,0.38436829818312734,0,0
456,0.38602768314498115,0,0
457,0.38646528103296984,0,0
458,0.38817611561107684,0,0
459,0.381665960196267,0,0
460,0.381255628898608,0,0
461,0.37587463092330203,0,0
462,0.37464191837398503,0,0
463,0.3727205964755211,0,0
464,0.36391404933798965,0,0
465,0.36484947596014883,0,0
466,0.3690133588883879,0,0
467,0.3671450762643872,0,0
468,0.36862701178661983,0,0
469,0.3679586186825107,0,0
470,0.3688013842790536,0,0
471,0.36696697003179224,0,0
472,0.3693277979803443,0,0
473,0.37275435443964683,0,0
474,0.3719534603708289,0,0
475,0.3699778183817005,1,0
476,0.3682191585909068,0,0
477,0.36623949274905965,0,0
478,0.36037827876602635,0,0
479,0.3595753089081953,0,0
480,0.35814371987705956,0,0
481,0.35147574123734077,0,0
482,0.34977925935725995,0,0
483,0.3449711873953058,0,0
484,0.34456818128097894,0,0
485,0.3493169259062984,0,0
486,0.3496866660512743,0,0
487,0.3512061331274503,0,0
488,0.3528835241178836,0,0
489,0.35645429419975944,0,0
490,0.3548002192378599,0,0
491,0.360687824317837,0,0
492,0.3650815357223283,0,0
493,0.36382846308669453,0,0
494,0.36759106155386606,0,0
495,0.3633292149741026,0,0
496,0.3645790286223262,0,0
497,0.3620679434666105,0,0
498,0.36631678605328066,0,0
499,0.3640672306442384,0,0
500,0.363925477147272,0,0
501,0.3606962144427825,0,0
502,0.3616482210235722,0,0
503,0.3582341047656877,0,0
504,0.35737074495583987,0,0
505,0.3557354779712938,0,0
506,0.357273053256529,0,0
507,0.3610707127990302,0,0
508,0.3584277041457611,0,0
509,0.3541864182657517,0,0
510,0.35656667755397853,0,0
511,0.36517589255821364,0,0
512,0.36455342588779505,0,0
513,0.36597340733820605,0,0
514,0.372175623839506,0,0
515,0.37736435412610364,0,0
516,0.37896473460883556,0,0
517,0.3797659466604195,0,0
518,0.3758393407790565,0,0
519,0.3707385244127913,0,0
520,0.36658952542969964,0,0
521,0.36140542036403084,0,0
522,0.3565046082590679,0,0
523,0.36130201067859535,0,0
524,0.3600874863282237,0,0
525,0.3650269349457256,0,0
526,0.35995309544340093,0,0
527,0.3621661605913944,0,0
528,0.3643992748597617,0,0
529,0.36973257193702114,0,0
530,0.3760729082057519,0,0
531,0.38413475947492765,0,0
532,0.38905318926015736,0,0
533,0.392450893495298,0,0
534,0.39818609176263914,0,0
535,0.39988463874649094,0,0
536,0.40587899933360766,0,0
537,0.40419486331522747,0,0
538,0.41012014432324323,0,0
539,0.41877637157500897,0,0
540,0.41577948572020557,0,0
541,0.4225003834924432,0,0
542,0.4228210384706274,0,0
543,0.4177387869061434,0,0
544,0.41400776012389007,0,0
545,0.4097354277920201,0,0
546,0.41176482593882974,0,0
547,0.4162335512213739,0,0
548,0.4239066570775746,0,0
549,0.4359000339313236,0,0
550,0.4458955186995095,0,0
551,0.4484694493223692,1,0
552,0.466229879773938,0,0
553,0.47137319589252363,0,0
554,0.47612111237833066,0,0
555,0.47857031631985586,0,0
556,0.476912387294945,0,0
557,0.47889293734998073,0,0
558,0.4710747831095744,0,0
559,0.47331520128809806,0,0
560,0.4654578266590892,0,0
561,0.4620605500937437,0,0
562,0.4568855668435153,0,0
563,0.45481508302710294,0,0
564,0.4451142936348188,0,0
565,0.44199660075754205,0,0
566,0.44027160467476184,0,0
567,0.4400912422246584,0,0
568,0.43574093297182515,0,0
569,0.4365411864796922,0,0
570,0.43588256684271626,0,0
571,0.4283173470393378,0,0
572,0.42253536644653283,0,0
573,0.4171376145995761,0,0
574,0.40716687570508847,0,0
575,0.40820916477653024,0,0
576,0.40029436375079486,0,0
577,0.39621358465759915,1,0
578,0.41252092963672626,1,0
579,0.43702581621826003,0,0
580,0.44944044405565153,0,0
581,0.45423744573278707,0,0
582,0.41790697347986583,0,0
583,0.4260006194864337,0,0
584,0.43806700692090234,0,0
585,0.4471082149337393,0,0
586,0.4555919314896176,0,0
587,0.46735208012688795,0,0
588,0.48023559152264367,0,0
589,0.4887932104118518,0,1
590,0.4931138650228574,0,1
591,0.49348182303574056,0,1
592,0.49085176548928455,0,1
593,0.4911077179479069,0,1
594,0.4749244542097124,0,0
595,0.46919316037135816,0,0
596,0.4562286847324307,0,0
597,0.4519645294103491,0,0
598,0.45651085504119854,0,0
599,0.45673043132047464,0,0
600,0.4649168895388642,0,0
601,0.4641574409338665,0,0
602,0.46346438098574577,0,0
603,0.47007558764221813,0,0
604,0.46806288609015806,0,0
605,0.4666232382361065,0,0
606,0.4697384000404065,0,0
607,0.4616441530726616,0,0
608,0.44872471809958425,0,0
609,0.423940716432992,0,0
610,0.4231477161561088,0,0
611,0.4286893644593919,0,0
612,0.42301823654668297,0,0
613,0.4241276369831599,0,0
614,0.4199302234521053,0,0
615,0.4176208100419784,0,0
616,0.4123485033877675,0,0
617,0.4051116209980521,0,0
618,0.39908988558300057,0,0
619,0.39862942301111653,0,0
620,0.4007017260697854,0,0
621,0.3925580266945803,0,0
622,0.3851338682262414,0,0
623,0.3841569923102014,0,0
624,0.38327223181694414,0,0
625,0.3872464271078615,0,0
626,0.3885539347117633,0,0
627,0.3899622618567528,0,0
628,0.38961417175071866,0,0
629,0.3915408873112218,0,0
630,0.39088251450645356,0,0
631,0.3906914762385651,0,0
632,0.39161276085630603,0,0
